/home/user/keras-retinanet/placenta/2_m00236_ORG.png,902,925,nucleus
/home/user/keras-retinanet/placenta/2_m00236_ORG.png,207,861,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1067,602,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1095,535,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1084,493,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1139,550,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1161,572,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1177,629,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1151,656,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1197,685,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1258,730,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1248,690,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1289,691,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1324,673,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1200,733,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1162,736,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1143,760,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1221,804,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1303,798,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1280,868,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1067,820,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1060,874,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1098,911,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1177,860,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1220,853,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1223,901,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1229,937,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1217,987,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1038,952,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1066,970,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1046,1006,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1087,1008,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1060,1039,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1086,1109,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1075,1074,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1195,1054,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1237,1115,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1268,1056,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1288,1030,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1300,1002,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1315,977,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1196,1124,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1097,1153,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1398,1157,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1396,1089,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1392,990,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1448,923,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1463,1068,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1490,1130,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1554,671,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1211,595,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1295,583,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1343,538,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1370,569,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1256,461,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1287,489,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1206,434,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1190,473,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1216,484,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1221,524,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1188,529,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1226,564,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1259,577,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1256,322,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1271,289,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1303,358,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1313,396,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1339,415,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1390,406,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1428,400,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1451,464,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1426,486,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1450,589,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1509,540,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1363,351,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1385,330,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1365,297,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1438,181,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1580,171,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,191,98,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,246,72,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,274,58,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,289,36,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,312,16,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,104,118,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,65,151,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,163,37,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,111,15,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,43,20,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1354,1068,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,83,1140,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,37,1176,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,78,1079,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,35,993,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,46,918,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,79,889,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,119,881,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,229,915,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,227,871,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,263,841,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,261,896,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,342,849,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,360,825,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,400,856,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,446,919,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,421,1019,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,407,1103,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,371,1055,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,302,1071,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,279,1037,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,282,998,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,329,989,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,392,1167,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,368,1188,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,274,1165,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,230,1123,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,555,1125,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,588,1060,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,721,1067,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,749,1069,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,777,1062,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,784,991,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,751,994,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,876,987,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,851,952,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,713,908,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,626,849,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,717,851,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,708,810,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,848,869,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,844,912,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,769,752,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,693,743,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,667,701,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,615,675,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,578,647,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,555,706,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,468,652,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,450,702,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,413,725,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,400,754,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,412,801,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,317,755,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,257,715,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,296,803,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,329,639,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,363,629,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,399,643,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,421,578,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,462,575,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,337,670,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,549,821,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,254,958,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1584,361,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1364,610,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1412,643,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,892,1058,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,870,1092,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,909,1105,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,881,1143,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,859,1172,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,116,164,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,83,153,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,20,111,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,87,50,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,254,764,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,268,775,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,648,679,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,726,723,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,754,968,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,800,979,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,933,1071,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,225,1171,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,186,874,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,185,919,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1330,194,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1311,221,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1311,177,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1282,178,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1294,147,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1298,116,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1306,113,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1357,159,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1366,197,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1357,247,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1339,491,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1344,451,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1401,449,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1384,496,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1185,1170,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1328,1171,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1291,1179,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1239,1152,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1321,1122,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1280,1114,nucleus
/home/user/keras-retinanet/placenta/2_m00323_ORG.png,1312,1062,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,373,477,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,578,497,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,620,512,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,634,432,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,557,376,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,626,357,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,789,441,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,793,492,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,760,536,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,815,577,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,885,619,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,816,647,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,927,690,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,961,550,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,918,508,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,878,373,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,803,393,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1006,406,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1014,454,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1062,512,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1126,499,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1110,452,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1203,538,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1133,572,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1148,553,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1258,661,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1315,715,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1163,649,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1164,704,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1119,736,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1060,663,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1068,743,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1004,771,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1052,812,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,982,856,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,935,907,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1249,932,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1258,890,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1245,838,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1274,802,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1366,868,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1376,977,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1372,1020,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1332,1071,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1303,1110,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1336,1133,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1260,1130,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1188,1179,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1238,1187,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1220,1089,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1234,1055,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1207,1044,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1266,1005,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1126,989,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1128,1081,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1163,1082,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1094,1100,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1085,1154,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1022,1046,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,930,1066,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,964,1005,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,1029,948,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,899,986,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,856,976,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,804,970,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,812,919,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,842,942,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,887,861,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,868,907,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,817,759,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,735,751,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,775,815,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,730,820,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,688,801,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,671,871,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,613,888,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,585,897,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,533,898,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,493,902,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,472,811,nucleus
/home/user/keras-retinanet/placenta/2_m00659_ORG.png,533,829,nucleus
